CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
5292ee16-fe87-4cae-bf99-c8bc2dd7423d,32,Female,Month-to-month,42.56,468.16,Yes,No,11,No,Bank transfer (automatic),No
31e7294b-8359-46a4-b8da-1ca665722814,18,Female,Two year,110.47,1657.05,No,Fiber optic,15,Yes,Credit card (automatic),Yes
9d5cb0b1-2f9b-4556-a937-dc40b02dd96c,29,Male,Two year,67.51,1282.69,Yes,Fiber optic,19,Yes,Mailed check,No
3bb40571-8065-4c79-8293-5efb2cb9dd89,24,Male,Month-to-month,42.39,635.85,No,No,15,Yes,Electronic check,No
60cb5fb7-d2c4-4a21-a2a5-f89a2103dd67,32,Female,Two year,105.31,1579.65,No,Fiber optic,15,No,Mailed check,No
63e6e827-3e8d-4abe-ac4b-2164f188a24c,38,Female,Month-to-month,45.4,681.0,Yes,Fiber optic,15,Yes,Credit card (automatic),No
cdcf8b2d-b056-415d-8b0f-6ac0ddc01676,36,Male,Two year,50.66,455.94,Yes,No,9,No,Bank transfer (automatic),No
52bf6364-4e27-4b19-b277-a65b85683445,46,Male,One year,103.43,517.15,Yes,DSL,5,Yes,Mailed check,No
4d52abdd-f793-4b2e-bbff-2ba77fc2aad8,42,Male,One year,50.88,966.72,Yes,DSL,19,Yes,Bank transfer (automatic),No
82f36007-8292-4ffb-8df7-013e21b85e74,50,Female,One year,61.02,1464.48,Yes,Fiber optic,24,No,Bank transfer (automatic),No
d7a7022c-8fd5-4604-8c11-e38886d1dafd,66,Male,Month-to-month,54.77,1588.33,Yes,DSL,29,Yes,Mailed check,No
1be6df79-c056-4f3c-8b21-4ff09261834f,49,Female,Month-to-month,31.64,158.2,No,DSL,5,No,Credit card (automatic),No
5ea06cc5-fe89-4c45-aeda-342c6325746f,66,Male,Two year,23.89,525.58,Yes,Fiber optic,22,No,Mailed check,Yes
d970b2ed-8c2c-4426-bbd2-8485eaea482d,52,Female,Two year,92.45,1201.85,Yes,No,13,Yes,Electronic check,No
4d6a0823-4b4e-442b-83fb-3acd873744eb,61,Female,Two year,84.51,2450.79,No,DSL,29,Yes,Bank transfer (automatic),Yes
523bfd79-93cf-4815-8a1c-4b745507fa8f,55,Female,Month-to-month,48.24,771.84,Yes,Fiber optic,16,No,Bank transfer (automatic),No
f57417bc-c6e1-4533-b86d-bd0555045900,43,Male,Two year,49.56,842.52,Yes,No,17,No,Credit card (automatic),No
388c8576-e39b-43b5-8341-fdbaa2fa951d,28,Male,One year,114.5,2290.0,No,DSL,20,No,Bank transfer (automatic),No
2c8d1d29-d882-452d-a1da-bd7202e8fda8,52,Male,Two year,118.77,1662.78,No,No,14,Yes,Bank transfer (automatic),Yes
c5d80d88-62b9-4dda-98e0-101c61510380,25,Female,One year,67.34,404.04,No,Fiber optic,6,Yes,Bank transfer (automatic),No
e702e9d6-473a-47ce-b961-143fa4498914,63,Female,Month-to-month,100.25,2205.5,Yes,No,22,Yes,Mailed check,Yes
9d17607b-6517-4660-8f23-16e6d3f90312,31,Male,One year,93.67,843.03,No,No,9,Yes,Bank transfer (automatic),No
83c4e506-5a00-4381-92fe-32aca1933251,27,Female,One year,49.73,1591.36,Yes,Fiber optic,32,No,Mailed check,No
a74372c6-677d-4243-8378-6b75d30fe039,19,Female,One year,25.86,620.64,No,DSL,24,No,Credit card (automatic),Yes
7f7fdb99-7986-4826-a376-d46e5c744ecd,63,Female,Month-to-month,34.26,1130.58,Yes,DSL,33,No,Electronic check,Yes
ec74539d-28de-4a54-a241-d4c90beef9e1,26,Male,Month-to-month,103.83,1349.79,No,No,13,Yes,Bank transfer (automatic),No
e0065241-1d88-481b-8eaa-1e8f5d865026,20,Female,Month-to-month,93.12,3259.2,No,No,35,Yes,Electronic check,No
f73174f0-891b-49e4-91d5-4c0d27271452,38,Male,Month-to-month,86.43,518.58,No,No,6,Yes,Mailed check,No
6fb7639c-af92-43c7-8f83-75e977be95db,43,Male,Two year,33.06,991.8,Yes,No,30,No,Credit card (automatic),No
3b65027a-e31d-462e-b2df-f106bd12d6e7,25,Male,Month-to-month,83.99,1343.84,Yes,DSL,16,No,Credit card (automatic),No
8c705743-a04e-4b6f-94d0-dd15c4fd1304,65,Male,One year,97.22,97.22,No,Fiber optic,1,No,Mailed check,Yes
36ce4437-1b36-4811-b170-6e9789b30940,19,Male,Month-to-month,106.06,1909.08,No,Fiber optic,18,No,Electronic check,No
80c12c8f-a8cb-441b-8618-8ea691011899,23,Female,Two year,21.32,469.04,No,Fiber optic,22,Yes,Bank transfer (automatic),No
19ae8084-0b66-4c97-88f4-e5960adabd2d,45,Male,Two year,88.45,2299.7,No,No,26,Yes,Mailed check,No
28ca3034-f3b4-4d4d-b8ec-7f5182b58faa,46,Male,Two year,21.91,306.74,Yes,No,14,Yes,Mailed check,Yes
d3a95774-d7ee-4c12-aaa9-0386f8d2cd4c,43,Male,One year,90.69,1269.66,No,Fiber optic,14,No,Mailed check,No
148db072-5d42-4778-85fc-281aa3bcb345,42,Female,Month-to-month,83.56,2172.56,No,DSL,26,No,Mailed check,Yes
8e366741-39e3-4386-86ca-525006570268,29,Female,Month-to-month,34.83,801.09,Yes,Fiber optic,23,No,Mailed check,No
b34ae2a8-4aab-4ee3-b0f0-88d8a91e8f49,22,Female,Month-to-month,96.61,193.22,Yes,DSL,2,No,Credit card (automatic),No
daaafc23-786c-401a-8d8b-e40ca5cdd15c,51,Female,One year,26.83,187.81,No,No,7,Yes,Mailed check,No
7d4ce985-8322-43e3-91aa-2a368a588f26,65,Male,One year,102.64,2258.08,No,Fiber optic,22,Yes,Credit card (automatic),Yes
d5736ca7-bbb0-4729-a661-3029781db839,54,Male,Two year,46.19,1293.32,Yes,Fiber optic,28,No,Electronic check,Yes
d3b80cce-9406-4404-9c65-211db0d8e4f5,32,Female,Two year,88.89,1777.8,Yes,No,20,Yes,Bank transfer (automatic),No
228374a9-5859-4fca-8fbc-3b43966c9437,61,Female,Month-to-month,112.37,2022.66,No,DSL,18,No,Credit card (automatic),No
96059ca0-a582-45a0-8113-803dc819e4db,53,Female,One year,53.98,1295.52,Yes,Fiber optic,24,No,Bank transfer (automatic),No
dfbfb16f-9ed9-4367-8953-a2c3a640c8b6,32,Female,One year,70.29,2319.57,Yes,Fiber optic,33,No,Bank transfer (automatic),Yes
8a3a80de-4661-4eef-8f98-d46746bd856d,60,Male,Month-to-month,66.31,1724.06,No,DSL,26,No,Bank transfer (automatic),No
fe19ed03-9a88-44c9-ab4a-8038f6c8cf41,65,Female,Month-to-month,35.76,679.44,No,Fiber optic,19,No,Credit card (automatic),No
168af6b6-d1d1-4291-96c7-a71c8436082e,40,Female,Two year,79.03,1027.39,Yes,Fiber optic,13,Yes,Credit card (automatic),No
fe06314d-3612-4e70-abc5-9e63ed64b96f,23,Female,Two year,94.3,943.0,No,No,10,Yes,Credit card (automatic),No
d0b27f62-e77f-43a9-8b17-dde16b746cc4,63,Female,Two year,111.69,1563.66,No,DSL,14,Yes,Electronic check,No
8ada1f72-3ea5-4ffc-917a-55d536ffc006,67,Female,Month-to-month,105.08,945.72,No,Fiber optic,9,Yes,Credit card (automatic),No
12a0c79a-a3fb-4ce8-a254-5130e46ca331,61,Female,Month-to-month,71.0,781.0,No,Fiber optic,11,Yes,Electronic check,No
e546d759-62f9-4662-a24f-97318ae62d4f,60,Female,Two year,91.9,275.7,No,No,3,Yes,Credit card (automatic),No
d7d0e91a-1d23-4db2-8661-8ee0048e839a,62,Male,Two year,100.08,1200.96,Yes,Fiber optic,12,No,Credit card (automatic),No
1d7680f6-82d3-4621-8c08-93360fbefa0b,38,Male,One year,69.35,2427.25,Yes,No,35,No,Bank transfer (automatic),No
a9ec1aa9-b8b1-42a4-8f89-060b354c952a,40,Male,One year,31.54,1009.28,No,Fiber optic,32,Yes,Mailed check,No
4b30d87c-10d5-4678-963a-eca6c2478fb9,60,Male,Two year,63.79,893.06,No,No,14,No,Bank transfer (automatic),No
5844201f-01d8-4b82-abdc-5c005c81f272,33,Male,Two year,104.25,104.25,No,DSL,1,No,Credit card (automatic),No
564d35f3-327b-43b2-bec0-4df0211f58ff,64,Male,One year,79.66,2150.82,Yes,DSL,27,No,Mailed check,Yes
840853b2-f8ba-4921-bd8b-ec2f93c5c213,32,Female,Two year,92.45,92.45,Yes,Fiber optic,1,Yes,Mailed check,Yes
f41e974e-ea94-4be6-980a-ab51faf703cb,42,Female,One year,38.53,1117.37,Yes,Fiber optic,29,Yes,Electronic check,No
3642633c-af42-4613-b644-18d43fc25665,53,Male,One year,116.43,2794.32,Yes,No,24,Yes,Mailed check,Yes
193ef60f-6327-4395-aff6-3b9bc0a28a12,28,Female,One year,60.41,1026.97,No,No,17,No,Electronic check,No
80770a56-07ee-49d6-85dc-ef4d3082baa8,68,Male,Month-to-month,85.36,2987.6,No,DSL,35,Yes,Bank transfer (automatic),No
b6bb2a29-c84f-44ca-9462-8e25624c7c47,32,Female,Month-to-month,21.89,678.59,Yes,Fiber optic,31,Yes,Electronic check,No
bc592ca9-c531-4fbd-8933-f38f29955696,21,Female,Two year,32.73,1047.36,Yes,No,32,Yes,Credit card (automatic),Yes
fbd431d7-c374-4ba5-8a5d-c2034e07d60a,38,Female,One year,98.2,1865.8,No,DSL,19,No,Mailed check,No
0eef28d1-a8b1-4667-a71a-a99f786ddd26,30,Female,Month-to-month,116.8,3620.8,No,DSL,31,Yes,Credit card (automatic),No
8f0d4090-4f16-4438-abd6-3b516bf8fad6,39,Female,Two year,52.01,1040.2,No,No,20,Yes,Mailed check,No
ed9bfe23-1676-413c-aca3-193263727386,36,Female,Two year,23.72,664.16,No,Fiber optic,28,Yes,Mailed check,No
fa80beba-1152-4daa-aab5-36dee5ea88d1,51,Male,Two year,56.09,168.27,No,DSL,3,No,Bank transfer (automatic),No
8dc4011b-c0dd-491c-905e-b706091a3476,31,Male,Two year,21.75,696.0,Yes,No,32,Yes,Electronic check,No
a8564fc6-54fd-4b63-b95f-b11fd960188a,21,Female,Two year,39.24,863.28,No,DSL,22,Yes,Bank transfer (automatic),No
26068361-e843-4553-86af-e1391834b8ac,65,Male,One year,95.25,1428.75,Yes,Fiber optic,15,No,Electronic check,No
86e98d0f-2ee5-4939-b8b3-48decf984aaa,69,Female,Two year,113.71,2160.49,Yes,No,19,Yes,Bank transfer (automatic),No
372ee76a-da26-4474-99f7-76ccf54c4a60,63,Male,One year,28.74,890.94,No,Fiber optic,31,Yes,Bank transfer (automatic),No
c721e28b-0a33-4cd9-bdcb-ff93b8b27384,44,Female,Month-to-month,75.79,1970.54,Yes,Fiber optic,26,Yes,Mailed check,Yes
747fb944-05c1-433b-82d7-67ad66c568c5,46,Male,Two year,45.39,226.95,Yes,DSL,5,Yes,Bank transfer (automatic),No
cf5f3f38-7670-405c-9941-fd8f1d18858c,64,Female,Month-to-month,33.91,678.2,No,Fiber optic,20,No,Bank transfer (automatic),No
15941c29-f679-40cf-be4f-20708a1eb247,45,Male,One year,41.9,83.8,Yes,DSL,2,No,Electronic check,No
deffb556-6443-443e-b72e-1e5364dd57dc,52,Female,One year,77.78,1633.38,No,No,21,No,Bank transfer (automatic),No
e315ebd3-413d-4723-9dc9-a37c9b6fb41a,25,Male,Month-to-month,26.51,742.28,No,No,28,Yes,Mailed check,No
b0fcac78-89d9-4dd1-930f-bbf9c73d4e9a,33,Female,Two year,63.42,1268.4,Yes,DSL,20,Yes,Bank transfer (automatic),No
16dd50f2-f5e7-4fc9-8633-92e571109597,59,Female,Two year,33.52,368.72,No,DSL,11,Yes,Credit card (automatic),No
9d5ed091-52f1-4cc6-9710-60786021eca7,53,Female,Month-to-month,47.27,141.81,No,DSL,3,Yes,Credit card (automatic),No
8331fdd8-1a51-465b-bed9-f0c852641318,47,Male,Month-to-month,39.08,781.6,Yes,Fiber optic,20,No,Electronic check,No
d39df476-0c6d-4ade-8edf-bcec6bd8778b,35,Male,Month-to-month,108.3,3465.6,No,No,32,Yes,Electronic check,No
a4c8ef5a-ed33-475f-8c3e-b16dc7747ad3,19,Male,Two year,90.8,2270.0,Yes,No,25,No,Credit card (automatic),No
6f0ffbb6-fbe4-433b-8efc-98d6f9e4cbf8,66,Female,Two year,106.85,2243.85,Yes,Fiber optic,21,Yes,Bank transfer (automatic),No
54bfcc7c-a953-48fb-ab07-02f8015189bc,30,Male,Two year,58.35,933.6,No,DSL,16,Yes,Bank transfer (automatic),Yes
d4a778f0-650d-4aa4-9c72-f7c14ae14da5,21,Female,Month-to-month,51.34,51.34,Yes,No,1,No,Electronic check,No
29cdb87a-27c6-4132-9823-11f14c17b731,43,Male,Two year,58.06,1335.38,No,Fiber optic,23,Yes,Mailed check,Yes
ca20d014-5399-4f09-830c-cf0c9ef7fbfd,42,Male,One year,21.85,524.4,Yes,DSL,24,Yes,Bank transfer (automatic),No
daa282bf-1b3c-43c9-90a6-a8061a915175,47,Male,Month-to-month,92.47,2311.75,No,No,25,Yes,Credit card (automatic),No
72822320-21a8-41bc-8fba-6e6031fd5467,28,Male,Two year,54.98,384.86,No,DSL,7,Yes,Mailed check,Yes
785b1661-8331-451e-a2b0-f1ea9f0a104b,24,Female,Month-to-month,51.33,1796.55,Yes,Fiber optic,35,No,Mailed check,No
6f6fa6e5-b18b-4430-9b8b-4504deb8d517,48,Male,One year,79.81,1117.34,Yes,No,14,Yes,Bank transfer (automatic),No
81350624-9cc8-4ae5-b4c5-7290422161fb,61,Male,One year,63.62,572.58,No,DSL,9,No,Mailed check,No
9bb89d1b-eae4-4a31-8ad2-375232c8ff06,27,Female,Month-to-month,118.08,354.24,No,DSL,3,No,Electronic check,No
c1a2eba0-6e46-4b64-b105-4dc8f66bc0ca,56,Female,Month-to-month,55.63,1112.6,Yes,DSL,20,Yes,Mailed check,No
d43774d1-e16b-4a4a-80d1-f57aaaec8c2f,30,Male,One year,81.39,2685.87,No,Fiber optic,33,Yes,Electronic check,No
72e5ff54-d447-4f15-93a0-2755207c3118,48,Male,Month-to-month,51.17,1637.44,No,DSL,32,No,Bank transfer (automatic),Yes
71696f79-3fa0-40d6-90ac-ee6cc2ad671c,24,Female,One year,119.06,3095.56,Yes,No,26,No,Mailed check,No
d1915cdd-6810-4d8d-9c48-e66652c089ed,66,Female,One year,64.51,322.55,Yes,No,5,Yes,Credit card (automatic),No
d33f88fd-afe0-4e19-b6f7-1c86b1d57eaf,59,Female,Two year,83.41,2502.3,No,DSL,30,Yes,Credit card (automatic),No
cc1e706b-05b0-475d-9d0a-c751683261cd,59,Male,Month-to-month,32.67,555.39,Yes,Fiber optic,17,No,Electronic check,No
47eb8949-03b7-42c1-b9d5-22f3fd080538,53,Male,Month-to-month,93.3,559.8,Yes,No,6,Yes,Electronic check,No
d33030d7-e55a-4a85-9155-3cf1e6afeb49,37,Male,Two year,46.92,703.8,No,No,15,Yes,Bank transfer (automatic),Yes
55cc9f3c-6f6d-4785-9b79-a692db7dd370,21,Female,One year,64.86,64.86,Yes,No,1,No,Mailed check,No
5d2d43ff-13a0-4aa6-b7df-91440d79d79c,24,Female,Month-to-month,108.31,1408.03,Yes,DSL,13,Yes,Electronic check,No
495b214f-1e33-42a5-a943-2cf7d378f708,18,Female,Two year,117.06,3980.04,No,No,34,No,Electronic check,No
52a11ee2-93f7-4f7a-bef6-70b7fbb0eb08,61,Male,Two year,62.46,1873.8,Yes,DSL,30,Yes,Bank transfer (automatic),No
c0bc13b5-cf66-4f5f-b4ba-f2e480691b64,62,Female,Month-to-month,103.48,1966.12,No,DSL,19,No,Mailed check,No
33fd9885-9a91-4c20-92ef-614904d96024,59,Male,Two year,25.33,50.66,Yes,DSL,2,No,Mailed check,No
011ea839-00b1-4e5e-82fc-c6a9f0514665,64,Female,One year,104.76,1257.12,Yes,DSL,12,No,Electronic check,Yes
30178fc8-148e-48bb-9fa2-7dd75a3bb799,30,Male,Two year,82.95,1990.8,No,DSL,24,No,Mailed check,No
7ffee0f7-3b25-41b4-a0cb-25600690ad7f,39,Male,One year,68.87,757.57,Yes,No,11,No,Mailed check,No
be028351-b029-4503-869e-284eeaf30303,38,Female,One year,109.0,218.0,Yes,DSL,2,Yes,Mailed check,No
d6539906-a04d-4d1f-8335-4eb535b808d7,39,Male,Month-to-month,104.53,104.53,Yes,DSL,1,Yes,Credit card (automatic),No
649cb60c-0e87-4600-b82d-ba4100587c14,45,Female,Two year,49.69,1391.32,Yes,DSL,28,No,Mailed check,No
d1128d90-a2dc-436d-b4be-afb44dfd5e4d,26,Male,One year,99.15,396.6,Yes,DSL,4,No,Credit card (automatic),Yes
fe6077d9-4925-4a1e-923a-eeec60ba8802,43,Female,One year,29.95,898.5,Yes,DSL,30,No,Mailed check,No
2760bb21-43ac-432a-8b65-ca3a92c379e1,26,Female,Two year,102.28,715.96,No,DSL,7,No,Mailed check,No
a8b6d7c0-13e3-475f-a700-df37884935bf,32,Male,One year,87.55,1926.1,Yes,No,22,No,Mailed check,Yes
fca0d1b2-9308-4841-ae85-bc842de5a40c,27,Female,Two year,28.79,748.54,Yes,DSL,26,Yes,Electronic check,No
aa082465-accc-4224-88f9-980a100f7f4a,41,Male,Month-to-month,88.31,2560.99,No,DSL,29,No,Electronic check,Yes
19fe1f10-4c68-4cfb-a457-cee90a351a8d,59,Female,One year,78.05,1951.25,No,No,25,Yes,Credit card (automatic),Yes
bef049d6-7ccc-4b28-8549-d8c50a7d1b0f,25,Female,One year,79.46,794.6,No,No,10,No,Mailed check,No
8f161f53-1564-45ab-ba91-cfd79c95c6b4,41,Female,Two year,49.09,981.8,Yes,Fiber optic,20,No,Credit card (automatic),Yes
aa86941a-c19e-46f5-b493-b8cd10db947f,33,Female,Two year,46.65,653.1,No,No,14,Yes,Mailed check,No
3395e8c7-acb1-4978-874a-91a6e4c591a5,66,Male,Two year,96.25,3176.25,No,No,33,No,Bank transfer (automatic),No
096d0e01-8438-4d3e-96c2-6e06048ed8a4,43,Female,Two year,45.68,228.4,Yes,DSL,5,No,Credit card (automatic),No
784cf6b8-51bd-4061-947f-a19fd9cae488,44,Female,One year,64.63,387.78,No,Fiber optic,6,Yes,Electronic check,Yes
5817df90-ab43-4f51-bc8c-79c65d9edb46,54,Male,Month-to-month,89.48,1968.56,Yes,DSL,22,Yes,Bank transfer (automatic),No
78e57787-092c-4f7b-b05d-80f9e45b43a5,21,Male,Month-to-month,27.96,475.32,Yes,Fiber optic,17,No,Electronic check,No
22fa815b-09d9-4293-84f1-9088132e1b81,67,Male,Month-to-month,79.45,1191.75,Yes,DSL,15,Yes,Bank transfer (automatic),No
2e2966fd-b784-4efb-b565-ee77a0771d28,41,Male,Month-to-month,78.94,2210.32,Yes,No,28,No,Bank transfer (automatic),Yes
0d6059d7-ced9-42da-be9a-96b63ab064eb,36,Male,Two year,88.42,176.84,Yes,No,2,Yes,Bank transfer (automatic),No
f2449c09-77b8-4515-b810-688154d2dfd2,53,Male,One year,56.99,1025.82,No,Fiber optic,18,No,Credit card (automatic),No
d206aa5f-3792-4614-9a9e-94c52f9e19e0,56,Female,One year,64.9,1752.3,Yes,DSL,27,Yes,Credit card (automatic),No
cd3fe86e-546a-467e-94e8-97f5f3a352a5,27,Male,One year,53.0,1113.0,No,DSL,21,No,Electronic check,No
327b0b86-ec19-4122-9833-afb59530c0df,42,Female,Two year,100.82,2318.86,Yes,No,23,Yes,Credit card (automatic),No
c4221d8a-aa36-4578-9c3e-9d5579a8e4b2,35,Male,One year,33.06,231.42,No,No,7,Yes,Electronic check,No
6352c562-431f-41a6-b9ea-25f0d04d8444,36,Female,Two year,116.3,2209.7,Yes,Fiber optic,19,No,Mailed check,Yes
d1f1b8c8-5b33-4830-9b4f-62035015ac55,53,Female,One year,83.48,751.32,Yes,No,9,No,Electronic check,No
c06f9943-a38f-407b-acee-9ed05aa6c58b,27,Female,Month-to-month,108.69,1304.28,Yes,Fiber optic,12,No,Electronic check,No
ea5e9f1c-be45-44e0-a905-58fd566f39b5,50,Male,Two year,62.62,1878.6,No,Fiber optic,30,Yes,Credit card (automatic),No
c436e6b5-084d-46c2-a444-a5874bda1dfa,67,Male,One year,53.23,372.61,No,Fiber optic,7,No,Electronic check,Yes
5e0467e7-8f4a-4bb5-a039-12a1f846a0fb,22,Male,Month-to-month,110.07,220.14,No,Fiber optic,2,No,Credit card (automatic),No
e0d1767f-eca6-4574-8339-bb8b7d3c56d9,64,Male,Month-to-month,29.89,508.13,Yes,No,17,Yes,Electronic check,No
0748e5f1-550d-4a9f-88bf-fcad49f8f7f4,66,Female,Month-to-month,31.71,348.81,Yes,Fiber optic,11,Yes,Mailed check,No
de546a44-b2a4-4b3a-aa9a-bf22487d7672,52,Male,Two year,49.93,599.16,No,No,12,No,Credit card (automatic),Yes
1d445790-4b10-4053-a548-387a47556589,61,Female,Two year,115.98,347.94,Yes,Fiber optic,3,No,Credit card (automatic),No
3d275b15-8ebc-4491-b109-b64930b0aa0f,51,Female,One year,83.31,1749.51,No,No,21,Yes,Mailed check,No
c9b9357e-0973-4a86-bc18-22e58219fb9b,50,Male,Month-to-month,75.42,1055.88,Yes,Fiber optic,14,Yes,Credit card (automatic),No
89cd42ce-f937-4461-87c1-8476606a9ad1,38,Male,One year,90.54,1358.1,No,No,15,No,Electronic check,No
7b04ee6f-5e02-4718-9f29-9dcf8ddc47b6,34,Male,One year,61.75,617.5,No,DSL,10,Yes,Bank transfer (automatic),No
7479c68a-f5c8-4edd-ab18-bb8eb47ce75e,39,Female,Month-to-month,95.81,958.1,Yes,Fiber optic,10,Yes,Credit card (automatic),No
9c5226b9-5800-4523-827f-b4abac26ba5b,65,Male,One year,59.32,1008.44,No,Fiber optic,17,No,Bank transfer (automatic),No
92f02a3f-4d2a-47a2-aa63-93a7280df1d4,54,Female,Two year,102.64,2566.0,Yes,DSL,25,No,Electronic check,Yes
99ebf0ea-74a7-487f-affc-76f173a26d27,32,Male,One year,46.73,1261.71,Yes,DSL,27,No,Mailed check,No
19d312fa-a23f-4d12-8c49-285747ba9c14,52,Female,Month-to-month,47.75,1575.75,Yes,Fiber optic,33,Yes,Credit card (automatic),Yes
c5deccd0-01b1-4825-bc35-79743275fd24,45,Male,Two year,72.24,794.64,No,No,11,No,Bank transfer (automatic),Yes
6527e426-afc0-4f47-9b31-c24c223927ed,24,Male,Two year,63.08,820.04,No,Fiber optic,13,Yes,Mailed check,No
84a89c28-7d22-4287-92f4-6501427ea9da,49,Female,One year,84.81,84.81,No,No,1,Yes,Mailed check,Yes
18938184-49be-4282-a924-35e600e7ac7a,28,Male,One year,56.43,1749.33,Yes,DSL,31,Yes,Credit card (automatic),No
28895627-d8c3-4b0d-a49e-05f49ace8dd5,27,Male,Two year,43.06,1420.98,Yes,No,33,Yes,Bank transfer (automatic),Yes
aaaf168d-5200-436f-9b3e-a3d5a24f9030,26,Male,One year,66.98,1406.58,No,Fiber optic,21,No,Credit card (automatic),No
f823fe65-4082-413b-9357-d0cdea36f1b6,31,Male,Month-to-month,76.1,1217.6,Yes,DSL,16,Yes,Electronic check,Yes
8f91c491-e408-4e2d-a27d-33655206afdb,30,Male,One year,34.26,787.98,Yes,DSL,23,No,Mailed check,No
02d16ca5-43a8-48e2-a332-e0f22d08dbc0,42,Male,One year,75.67,756.7,No,Fiber optic,10,Yes,Bank transfer (automatic),Yes
a0849f27-3986-4b2f-840e-18bd16308adc,19,Male,Two year,51.93,1713.69,No,Fiber optic,33,Yes,Credit card (automatic),No
2c9a9df4-c06e-433c-94ad-29daf678d194,52,Female,One year,59.25,1303.5,Yes,DSL,22,No,Mailed check,No
cdfb2762-a9f8-4ef3-8862-08ea1c10ec9d,24,Female,One year,47.93,287.58,Yes,No,6,No,Credit card (automatic),No
436211ab-620e-42e4-bb68-c8690e78d52c,38,Male,One year,113.14,1131.4,No,No,10,No,Bank transfer (automatic),No
ca95ac51-312f-4d52-8978-545256492250,35,Male,Month-to-month,88.33,1413.28,No,No,16,No,Electronic check,Yes
1aa3ebc0-daca-4786-9a9f-cdd470756340,20,Male,One year,46.25,601.25,Yes,Fiber optic,13,No,Electronic check,Yes
3f669c41-973a-4668-935b-e085441db455,59,Female,Month-to-month,84.5,1690.0,Yes,DSL,20,No,Electronic check,No
7a48ce62-0c16-434f-b52b-809a2ffcbc88,56,Female,Month-to-month,104.86,419.44,Yes,No,4,Yes,Credit card (automatic),No
a2480632-adb9-4f7d-8e01-7feba2089af8,58,Male,Month-to-month,60.16,1203.2,No,DSL,20,No,Mailed check,No
00782841-3831-42e8-844c-f245ee91fa76,66,Female,Month-to-month,103.0,2266.0,Yes,No,22,Yes,Electronic check,No
4ced7736-a6a6-475a-adca-240d0243c067,28,Male,Two year,35.44,1027.76,Yes,DSL,29,Yes,Electronic check,No
4dd29727-5f18-45f6-97bb-09a8c50d334b,56,Male,Month-to-month,102.28,1636.48,Yes,Fiber optic,16,No,Electronic check,No
07b9f926-38ab-473d-8e63-d8a8ec818ad1,41,Male,One year,74.03,1702.69,Yes,Fiber optic,23,Yes,Electronic check,No
e4bf6563-e520-41b3-a4df-7f5106b042a3,63,Male,Month-to-month,42.3,1269.0,Yes,Fiber optic,30,Yes,Bank transfer (automatic),No
841eb891-8863-4161-9349-b5d7c34460bb,36,Female,One year,60.71,1821.3,Yes,No,30,No,Bank transfer (automatic),No
c6f4c64c-fdd5-4145-93ba-9012edc46274,21,Female,Month-to-month,118.8,356.4,No,Fiber optic,3,No,Mailed check,No
ef25f943-739a-435b-9ef1-1ff57df36dd1,43,Male,Two year,98.36,2360.64,No,Fiber optic,24,Yes,Bank transfer (automatic),No
30eb6883-997b-40b3-9648-8705d67f9075,55,Female,Month-to-month,77.51,1007.63,No,Fiber optic,13,No,Bank transfer (automatic),No
78dc22e3-71ea-4852-bbd8-6f61f2c6254d,59,Female,Month-to-month,31.52,1008.64,Yes,DSL,32,No,Bank transfer (automatic),No
02d75f53-a639-411d-b306-5df4d544536b,49,Male,Two year,61.78,741.36,No,DSL,12,Yes,Credit card (automatic),No
463f0732-6b00-48df-809a-384b3027285c,56,Female,Month-to-month,46.31,370.48,Yes,DSL,8,No,Bank transfer (automatic),Yes
5a1930b4-d7df-4a3d-8968-b4893574dd98,62,Male,One year,27.1,650.4,Yes,DSL,24,No,Credit card (automatic),No
19aa6cb3-b97a-4894-8853-876aab04829d,63,Male,Month-to-month,74.22,1187.52,Yes,DSL,16,No,Credit card (automatic),No
c077156a-9c30-4dce-827a-83fba7ae12cc,53,Male,Month-to-month,108.92,3485.44,Yes,DSL,32,Yes,Bank transfer (automatic),No
1dfdcbe7-dba7-489a-af6e-ff3c8ad5b357,57,Male,Month-to-month,87.56,2977.04,Yes,DSL,34,Yes,Credit card (automatic),No
f49527c9-4241-4e73-bfce-ece8a6806b5a,54,Female,Two year,44.97,1573.95,No,Fiber optic,35,No,Electronic check,No
b01ff842-d176-4e25-9557-c2baf144f9d5,50,Male,Month-to-month,77.36,2475.52,No,Fiber optic,32,No,Mailed check,Yes
16b1015a-f9b0-4730-9cbd-81ac22d69c5a,53,Female,Month-to-month,114.32,1943.44,No,No,17,No,Bank transfer (automatic),No
138358ed-6712-4196-a74d-a846c59caa08,20,Male,One year,92.29,184.58,Yes,Fiber optic,2,Yes,Bank transfer (automatic),No
948cb2db-6582-42df-b6e0-3fb8a7191a8e,26,Male,Month-to-month,88.95,2312.7,No,DSL,26,Yes,Mailed check,No
4f017012-9440-4c8c-a5d3-40bab89b5176,25,Female,Month-to-month,116.82,1985.94,Yes,DSL,17,No,Bank transfer (automatic),No
faae6ed4-bf72-4e86-833c-6ceb2d060e16,50,Male,Month-to-month,99.89,199.78,No,No,2,No,Bank transfer (automatic),No
